Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,Touchscreen,Ips,X_res,Y_res,ppi,Cpu Name,Cpu brand,HDD,SSD,Hybrid,Flash_Storage,Gpu brand,os,gpu_AMD,gpu_Intel,gpu_Nvidia,cpu_brand_AMD Processor,cpu_brand_Intel Core i3,cpu_brand_Intel Core i5,cpu_brand_Intel Core i7,cpu_brand_Other Intel Processor
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Nvidia GeForce 920MX ,Windows 10,2.0,40972.32,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,0,256,0,0,Nvidia,Windows,0,0,1,0,0,1,0,0
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,59668.804800000005,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,1000,128,0,0,Nvidia,Windows,0,0,1,0,0,1,0,0
Lenovo,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,500 HDD,Intel HD Graphics 620,Windows 10,2.02,52747.2,0,0,1366,768,111.93520355955211,Intel Core i5,Intel Core i5,500,0,0,0,Intel,Windows,0,1,0,0,0,1,0,0
HP,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256 SSD,Intel UHD Graphics 620,Windows 10,1.26,74538.1872,1,1,1920,1080,165.6321180513006,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1000 HDD,AMD Radeon 530,Windows 10,1.9,35324.64,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,1000,0,0,0,AMD,Windows,1,0,0,0,0,1,0,0
Dell,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,12,1000 HDD,Intel HD Graphics 620,Windows 10,2.3,37992.3696,0,0,1366,768,100.45466986113651,Intel Core i7,Intel Core i7,1000,0,0,0,Intel,Windows,0,1,0,0,0,0,1,0
HP,Netbook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.26,88924.31999999999,0,0,1920,1080,176.23257360658386,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,AMD Radeon R7 M445,Windows 10,2.33,47898.72,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,0,256,0,0,AMD,Windows,1,0,0,0,0,0,1,0
Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 Flash Storage,Intel HD Graphics 620,Windows 10,1.13,99900.0,0,1,1920,1080,157.3505121487356,Intel Core i5,Intel Core i5,0,0,0,256,Intel,Windows,0,1,0,0,0,1,0,0
Dell,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256 SSD +  2000 HDD,AMD Radeon 530,Windows 10,2.8,74378.87999999999,0,0,1920,1080,127.33567457123111,Intel Core i7,Intel Core i7,2000,256,0,0,AMD,Windows,1,0,0,0,0,0,1,0
HP,Ultrabook,12.5,4K Ultra HD / Touchscreen 3840x2160,Intel Core M 6Y75 1.2GHz,8,240 SSD,Intel HD Graphics 515,Windows 10,1.09,165168.0,1,0,3840,2160,352.4651472131677,Intel Core M,Other Intel Processor,0,240,0,0,Intel,Windows,0,1,0,0,0,0,0,1
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,8,256 SSD,AMD Radeon R5 M420X,Windows 10,2.0,39373.92,0,0,1920,1080,141.21199808219862,Intel Core i3,Intel Core i3,0,256,0,0,AMD,Windows,1,0,0,0,1,0,0,0
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.8,100699.2,0,0,1920,1080,127.33567457123111,Intel Core i7,Intel Core i7,1000,256,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256 SSD,Nvidia Quadro M1000M,Windows 7,2.0,101178.72,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,0,256,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
HP,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,500 HDD,Intel HD Graphics 620,Windows 10,2.1,35616.6144,0,0,1366,768,100.45466986113651,Intel Core i3,Intel Core i3,500,0,0,0,Intel,Windows,0,1,0,0,1,0,0,0
Lenovo,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,2.2,31808.16,0,0,1366,768,100.45466986113651,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1000 HDD,Intel HD Graphics 520,Windows 10,2.1,25467.84,0,0,1920,1080,141.21199808219862,Intel Core i3,Intel Core i3,1000,0,0,0,Intel,Windows,0,1,0,0,1,0,0,0
Mediacom,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Celeron Quad Core N3450 1.1GHz,4,32 SSD,Intel HD Graphics 500,Windows 10,1.2,19660.32,0,1,1920,1080,165.6321180513006,Intel Celeron Quad,Other Intel Processor,0,32,0,0,Intel,Windows,0,1,0,0,0,0,0,1
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1000 HDD,Nvidia GeForce GT 940MX,Windows 10,1.98,51202.08,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,1000,0,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
HP,Notebook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core M 6Y54 1.1GHz,8,256 SSD,Intel HD Graphics 515,Windows 10,1.16,90522.72,1,0,3200,1800,276.053530085501,Intel Core M,Other Intel Processor,0,256,0,0,Intel,Windows,0,1,0,0,0,0,0,1
HP,Notebook,15.6,1366x768,AMD A6-Series A6-9220 2.5GHz,8,128 SSD,AMD Radeon R4 Graphics,Windows 10,1.91,23757.552,0,0,1366,768,100.45466986113651,AMD A6-Series A6-9220,AMD Processor,0,128,0,0,AMD,Windows,1,0,0,1,0,0,0,0
Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1000 HDD,AMD Radeon R5 M430,Windows 10,2.2,29073.297599999994,0,0,1366,768,100.45466986113651,Intel Core i3,Intel Core i3,1000,0,0,0,AMD,Windows,1,0,0,0,1,0,0,0
Mediacom,2 in 1 Convertible,11.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32 SSD,Intel HD Graphics 500,Windows 10,1.16,15930.72,1,1,1920,1080,189.90579052433606,Intel Celeron Dual,Other Intel Processor,0,32,0,0,Intel,Windows,0,1,0,0,0,0,0,1
Dell,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12,512 SSD,Intel HD Graphics 620,Windows 10,2.19,69210.72,1,1,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,0,512,0,0,Intel,Windows,0,1,0,0,0,0,1,0
HP,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,8,512 SSD,Intel UHD Graphics 620,Windows 10,1.29,106506.72,1,1,3840,2160,331.2642361026012,Intel Core i7,Intel Core i7,0,512,0,0,Intel,Windows,0,1,0,0,0,0,1,0
Huawei,Ultrabook,13.0,IPS Panel Full HD 2160x1440,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.05,71874.72,0,1,2160,1440,199.69207064108247,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Dell,Notebook,15.6,1366x768,Intel Core i5 7300U 2.6GHz,4,500 HDD,Intel HD Graphics 620,Windows 10,1.93,51095.52,0,0,1366,768,100.45466986113651,Intel Core i5,Intel Core i5,500,0,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Lenovo,Notebook,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6820HQ 2.7GHz,16,512 SSD,Nvidia Quadro 3000M,Windows 7,2.4,158135.04,0,1,3840,2160,254.67134914246222,Intel Core i7,Intel Core i7,0,512,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128 SSD,Intel HD Graphics 620,Windows 10,1.95,43156.8,0,0,1366,768,100.45466986113651,Intel Core i5,Intel Core i5,0,128,0,0,Intel,Windows,0,1,0,0,0,1,0,0
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,6,1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.18,42570.72,0,1,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,1000,0,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2.0GHz,4,1000 HDD,Intel HD Graphics 520,No OS,2.2,24988.32,0,0,1920,1080,141.21199808219862,Intel Core i3,Intel Core i3,1000,0,0,0,Intel,Others/No OS/Linux,0,1,0,0,1,0,0,0
Asus,2 in 1 Convertible,12.5,Full HD 1920x1080,Intel Core M M7-6Y75 1.2GHz,8,64 Flash Storage,Intel HD Graphics 515,Chrome OS,1.2,61751.52,0,0,1920,1080,176.23257360658386,Intel Core M,Other Intel Processor,0,0,0,64,Intel,Others/No OS/Linux,0,1,0,0,0,0,0,1
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.70GHz,8,128 SSD +  1000 HDD,Nvidia GeForce 930MX,Windows 10,2.04,52161.12,0,1,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,1000,128,0,0,Nvidia,Windows,0,0,1,0,0,1,0,0
Lenovo,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,6,128 SSD +  1000 HDD,Nvidia GeForce GTX 940MX,Windows 10,2.8,38308.32,0,0,1600,900,106.11306214269258,Intel Core i5,Intel Core i5,1000,128,0,0,Nvidia,Windows,0,0,1,0,0,1,0,0
Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.1,53226.72,0,1,1920,1080,165.6321180513006,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Asus,Notebook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD +  500 HDD,Nvidia GeForce GTX 950M,Windows 10,2.69,47472.48,0,0,1920,1080,127.33567457123111,Intel Core i5,Intel Core i5,500,256,0,0,Nvidia,Windows,0,0,1,0,0,1,0,0
Dell,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.6,45767.52,0,0,1920,1080,157.3505121487356,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1000 HDD,Nvidia GeForce 940MX,Windows 10,1.91,52161.12,0,1,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,1000,0,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Lenovo,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Nvidia GeForce 920MX,Windows 10,1.87,45664.6896,0,1,1920,1080,157.3505121487356,Intel Core i5,Intel Core i5,0,256,0,0,Nvidia,Windows,0,0,1,0,0,1,0,0
Dell,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,1000 HDD,AMD Radeon R5 M430,Linux,2.3,42943.1472,0,0,1366,768,100.45466986113651,Intel Core i7,Intel Core i7,1000,0,0,0,AMD,Others/No OS/Linux,1,0,0,0,0,0,1,0
MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256 SSD,Nvidia GeForce GTX 965M,Windows 10,2.6,85194.72,0,0,1920,1080,127.33567457123111,Intel Core i7,Intel Core i7,0,256,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000 HDD,Nvidia GeForce GTX 1050Ti,Linux,2.62,49497.12,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,1000,0,0,0,Nvidia,Others/No OS/Linux,0,0,1,0,0,0,1,0
Lenovo,Ultrabook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,180 SSD,Intel HD Graphics 520,Windows 10,1.7,58394.88,0,0,1920,1080,157.3505121487356,Intel Core i5,Intel Core i5,0,180,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Lenovo,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.38,57489.12,1,1,1920,1080,158.48253022174808,Intel Core i7,Intel Core i7,0,256,0,0,Intel,Windows,0,1,0,0,0,0,1,0
Asus,Notebook,15.6,1920x1080,Intel Pentium Dual Core N4200 1.1GHz,8,128 SSD,Intel HD Graphics 505,Windows 10,2.0,31003.632,0,0,1920,1080,141.21199808219862,Intel Pentium Dual,Other Intel Processor,0,128,0,0,Intel,Windows,0,1,0,0,0,0,0,1
Dell,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128 SSD +  1000 HDD,AMD Radeon 530,Linux,2.8,58554.72,0,0,1920,1080,127.33567457123111,Intel Core i7,Intel Core i7,1000,128,0,0,AMD,Others/No OS/Linux,1,0,0,0,0,0,1,0
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.94,96916.32,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,1000,256,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,160520.3856,0,1,1920,1080,127.33567457123111,Intel Core i7,Intel Core i7,1000,128,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,500 HDD,AMD FirePro W4190M ,Windows 10,1.9,61485.12,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,500,0,0,0,AMD,Windows,1,0,0,0,0,1,0,0
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.63,45820.8,0,0,1920,1080,157.3505121487356,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Lenovo,2 in 1 Convertible,14.0,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,16,512 SSD,Intel HD Graphics 520,Windows 10,1.36,133146.72,1,0,2560,1440,209.8006828649808,Intel Core i7,Intel Core i7,0,512,0,0,Intel,Windows,0,1,0,0,0,0,1,0
HP,Ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core M 6Y75 1.2GHz,8,512 SSD,Intel HD Graphics 515,Windows 10,0.97,107305.92,1,1,3840,2160,352.4651472131677,Intel Core M,Other Intel Processor,0,512,0,0,Intel,Windows,0,1,0,0,0,0,0,1
Acer,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256 SSD,Intel UHD Graphics 620,Windows 10,1.5,45128.16,1,1,1920,1080,165.6321180513006,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000 Hybrid,Nvidia GeForce GTX 1050,Windows 10,2.62,47898.72,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,0,0,1000,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Acer,Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,4,1000 HDD,Nvidia GeForce 940MX,Windows 10,3.3,31861.44,0,0,1600,900,106.11306214269258,Intel Core i3,Intel Core i3,1000,0,0,0,Nvidia,Windows,0,0,1,0,1,0,0,0
HP,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8,512 SSD,Intel HD Graphics 620,Windows 10,2.31,81731.52,0,1,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,0,512,0,0,Intel,Windows,0,1,0,0,0,0,1,0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,128 SSD,Intel HD Graphics 520,Windows 10,1.91,23389.92,0,0,1920,1080,141.21199808219862,Intel Core i3,Intel Core i3,0,128,0,0,Intel,Windows,0,1,0,0,1,0,0,0
Lenovo,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,512 SSD,Nvidia Quadro M1200,Windows 10,2.67,102564.0,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,0,512,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Dell,Workstation,15.6,Full HD 1920x1080,Intel Core i5 6440HQ 2.6GHz,8,500 HDD,AMD FirePro W5130M,Windows 10,2.23,72940.31999999999,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,500,0,0,0,AMD,Windows,1,0,0,0,0,1,0,0
Apple,Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core i5 1.3GHz,8,512 SSD,Intel HD Graphics 615,macOS,0.92,80452.8,0,1,2304,1440,226.41554716935852,Intel Core i5,Intel Core i5,0,512,0,0,Intel,Mac,0,1,0,0,0,1,0,0
HP,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500 HDD,Intel HD Graphics 520,No OS,1.86,19441.872,0,0,1366,768,100.45466986113651,Intel Core i3,Intel Core i3,500,0,0,0,Intel,Others/No OS/Linux,0,1,0,0,1,0,0,0
Dell,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,1.95,38889.072,0,0,1366,768,100.45466986113651,Intel Core i5,Intel Core i5,500,0,0,0,Intel,Windows,0,1,0,0,0,1,0,0
MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,102777.12,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,1000,256,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
HP,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1000 HDD,Nvidia GeForce GTX 1060,Windows 10,2.62,95850.72,0,0,1920,1080,127.33567457123111,Intel Core i7,Intel Core i7,1000,0,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
HP,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD +  1000 HDD,Nvidia GeForce GTX 1050,Windows 10,3.35,63456.48,0,1,1920,1080,127.33567457123111,Intel Core i7,Intel Core i7,1000,128,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4,1000 HDD,Nvidia GeForce 920MX,Windows 10,2.2,42570.72,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,1000,0,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,128 SSD +  1000 HDD,Nvidia GeForce 940MX,Windows 10,2.3,43636.32,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,1000,128,0,0,Nvidia,Windows,0,0,1,0,0,1,0,0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.86,36763.2,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
HP,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.43,79920.0,0,0,1920,1080,157.3505121487356,Intel Core i7,Intel Core i7,0,256,0,0,Intel,Windows,0,1,0,0,0,0,1,0
Lenovo,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1000 HDD,Intel HD Graphics 505,No OS,2.2,19180.2672,0,0,1366,768,100.45466986113651,Intel Pentium Quad,Other Intel Processor,1000,0,0,0,Intel,Others/No OS/Linux,0,1,0,0,0,0,0,1
HP,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1000 HDD,Nvidia GeForce GTX 1060,Windows 10,3.78,90522.72,0,1,1920,1080,127.33567457123111,Intel Core i7,Intel Core i7,1000,0,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.96,31914.1872,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Dell,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7Y75 1.3GHz,16,512 SSD,Intel HD Graphics 615,Windows 10,1.22,101178.72,1,0,3200,1800,276.053530085501,Intel Core i7,Intel Core i7,0,512,0,0,Intel,Windows,0,1,0,0,0,0,1,0
Lenovo,Notebook,15.6,1366x768,Intel Celeron Dual Core 3855U 1.6GHz,4,500 HDD,Intel HD Graphics 510,Windows 10,2.1,16943.04,0,0,1366,768,100.45466986113651,Intel Celeron Dual,Other Intel Processor,500,0,0,0,Intel,Windows,0,1,0,0,0,0,0,1
Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7820HK 2.9GHz,16,256 SSD +  1000 HDD,Nvidia GeForce GTX 1070,Windows 10,3.49,149916.6,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,1000,256,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Dell,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,256 SSD,Intel HD Graphics 620,Linux,1.6,58554.72,0,0,1920,1080,157.3505121487356,Intel Core i7,Intel Core i7,0,256,0,0,Intel,Others/No OS/Linux,0,1,0,0,0,0,1,0
Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1000 HDD,AMD Radeon R5 M420,Linux,2.18,24775.2,0,0,1366,768,100.45466986113651,Intel Core i3,Intel Core i3,1000,0,0,0,AMD,Others/No OS/Linux,1,0,0,0,1,0,0,0
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256 SSD,Intel HD Graphics 520,Windows 7,1.43,78268.31999999999,0,0,1920,1080,157.3505121487356,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,128 SSD,AMD Radeon R7 M440,Windows 10,2.3,26586.72,0,0,1366,768,100.45466986113651,Intel Core i3,Intel Core i3,0,128,0,0,AMD,Windows,1,0,0,0,1,0,0,0
HP,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256 SSD,Nvidia Quadro M1000M,Windows 7,2.59,118761.12,0,1,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,0,256,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,500 HDD,Intel HD Graphics 520,Windows 10,2.09,55754.3232,0,0,1920,1080,141.21199808219862,Intel Core i5,Intel Core i5,500,0,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Asus,Notebook,17.3,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1000 HDD,Nvidia GeForce 920MX,Windows 10,2.8,25059.715199999995,0,0,1366,768,90.58340172449303,Intel Pentium Quad,Other Intel Processor,1000,0,0,0,Nvidia,Windows,0,0,1,0,0,0,0,1
Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,4,1000 HDD,Intel HD Graphics 620,Windows 10,1.71,34578.72,1,0,1920,1080,165.6321180513006,Intel Core i3,Intel Core i3,1000,0,0,0,Intel,Windows,0,1,0,0,1,0,0,0
HP,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,1.54,53280.0,0,0,1920,1080,157.3505121487356,Intel Core i5,Intel Core i5,500,0,0,0,Intel,Windows,0,1,0,0,0,1,0,0
Lenovo,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Nvidia GeForce 940MX,Windows 10,1.87,45767.52,0,1,1920,1080,157.3505121487356,Intel Core i7,Intel Core i7,0,256,0,0,Nvidia,Windows,0,0,1,0,0,0,1,0
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256 SSD +  2000 HDD,AMD Radeon 530,Windows 10,2.2,60472.8,0,0,1920,1080,141.21199808219862,Intel Core i7,Intel Core i7,2000,256,0,0,AMD,Windows,1,0,0,0,0,0,1,0
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,1.86,21152.16,0,0,1920,1080,141.21199808219862,Intel Core i3,Intel Core i3,500,0,0,0,Intel,Windows,0,1,0,0,1,0,0,0
HP,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.32,74538.72,0,1,1920,1080,165.6321180513006,Intel Core i7,Intel Core i7,0,256,0,0,Intel,Windows,0,1,0,0,0,0,1,0
HP,Notebook,14.0,1366x768,Intel Core i5 6300U 2.4GHz,4,256 SSD,Intel HD Graphics 520,Windows 10,1.48,58607.46719999999,0,0,1366,768,111.93520355955211,Intel Core i5,Intel Core i5,0,256,0,0,Intel,Windows,0,1,0,0,0,1,0,0
HP,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,16,1000 SSD,Intel UHD Graphics 620,Windows 10,1.29,130482.72,1,1,3840,2160,331.2642361026012,Intel Core i7,Intel Core i7,0,1000,0,0,Intel,Windows,0,1,0,0,0,0,1,0
